work_id,rating,count,total_ratings,percent
18660611,1,460,7802,5.895924122019995
21558471,1,123,6803,1.8080258709392913
13464705,1,48,1596,3.007518796992481
40012926,1,13,517,2.5145067698259185
21489892,1,257,9762,2.632657242368367
49835147,1,3,647,0.46367851622874806
15767732,1,90,3197,2.8151391929934313
52112956,1,9,380,2.368421052631579
49825436,1,232,21665,1.0708516039695362
54004208,1,8,1792,0.4464285714285714
54486205,1,10,2575,0.3883495145631068
54470187,1,7,791,0.8849557522123894
52936730,1,6,345,1.7391304347826086
52534858,1,54,5858,0.9218163195629908
55661339,1,15,2637,0.5688282138794084
47452430,1,206,8603,2.3945135417877483
53600999,1,29,4833,0.6000413821642873
55431044,1,5,137,3.64963503649635
54097363,1,8,892,0.8968609865470852
53178961,1,244,11746,2.077302911629491
51409233,1,178,8058,2.2089848597666917
52427662,1,44,1073,4.100652376514446
53466499,1,20,1887,1.0598834128245893
52957508,1,154,13736,1.1211415259172974
54283467,1,9,1950,0.46153846153846156
54684233,1,19,569,3.3391915641476277
51732706,1,3,1033,0.29041626331074544
53378790,1,5,820,0.6097560975609756
56815511,1,4,1033,0.3872216844143272
55925599,1,24,2171,1.105481345002303
51604460,1,34,982,3.462321792260693
45365182,1,65,2241,2.900490852298081
50872858,1,3,1511,0.1985440105890139
56825332,1,475,9067,5.238777986103452
53561858,1,22,1310,1.6793893129770994
46071922,1,10,452,2.2123893805309733
48145152,1,23,2496,0.921474358974359
56079759,1,1,100,1.0
55475818,1,1,640,0.15625
55981890,1,31,1829,1.694915254237288
56459291,1,27,2266,1.1915269196822595
54004492,1,447,14815,3.0172122848464396
55291568,1,52,3638,1.4293567894447499
52819916,1,2,476,0.42016806722689076
51237351,1,8,1626,0.4920049200492005
52611374,1,21,2431,0.8638420403126285
52809002,1,17,819,2.0757020757020754
50931556,1,4,777,0.5148005148005148
54975553,1,78,1565,4.984025559105431
52084203,1,255,11740,2.17206132879046
52037945,1,29,3111,0.9321761491481839
53453357,1,3,335,0.8955223880597015
57400201,1,6,310,1.935483870967742
51964682,1,17,3186,0.5335844318895167
50359200,1,6,483,1.2422360248447204
56559407,1,83,2665,3.1144465290806753
51434778,1,184,5624,3.2716927453769555
53802245,1,777,30070,2.5839707349517793
45094649,1,28,2292,1.2216404886561953
55118452,1,57,1643,3.469263542300669
50867364,1,5,1561,0.3203074951953876
49707266,1,11,808,1.3613861386138615
56407508,1,3,616,0.487012987012987
56016392,1,2,1831,0.10922992900054614
54774110,1,30,3411,0.8795074758135445
55592264,1,28,2351,1.1909825606125053
55118824,1,2,1689,0.11841326228537595
48742797,1,10,575,1.7391304347826086
52711748,1,51,6038,0.844650546538589
53473194,1,3,953,0.3147953830010493
55248711,1,13,213,6.103286384976526
54660596,1,7,1292,0.541795665634675
53979944,1,62,5246,1.181852840259245
57438069,1,3,754,0.3978779840848806
51832868,1,23,1049,2.19256434699714
54014359,1,6,335,1.791044776119403
55464075,1,11,518,2.1235521235521233
54275347,1,30,2811,1.0672358591248665
56412634,1,5,107,4.672897196261682
51402505,1,3,475,0.631578947368421
52087333,2,77,937,8.217716115261473
1649583,2,444,11250,3.9466666666666663
688299,2,14001,136288,10.273098145104484
3464264,2,19933,545418,3.6546281934222926
45600,2,580,6423,9.030048264051066
233843,2,394,11847,3.325736473368785
34860,2,607,10778,5.631842642419744
979333,2,198,2677,7.3963391856555845
709793,2,2021,32630,6.193686791296353
15038,2,296,6536,4.528763769889841
442715,2,1292,21714,5.950078290503822
5379592,2,310,4967,6.241191866317697
9667210,2,352,6948,5.066206102475532
230213,2,131,7105,1.8437719915552426
1458314,2,698,11835,5.897760878749471
888608,2,367,9071,4.045860434351229
1093445,2,161,13051,1.2336219446785688
464896,2,503,6151,8.177532108600227
54171514,2,840,29061,2.8904717662847115
45087110,2,602,21673,2.7776496101139667
52752877,2,396,18065,2.1920841406033764
52260944,2,512,5557,9.213604462839662
921238,2,262,4502,5.819635717458907
52367801,2,16,256,6.25
16237035,2,365,7994,4.5659244433324995
869942,2,3086,23811,12.960396455419765
50887447,2,80,1382,5.788712011577424
842164,2,103,5363,1.9205668469140407
137242,2,1410,18848,7.4808998302207135
18342979,2,140,3475,4.028776978417266
2217009,2,2218,39388,5.631156697471311
463514,2,1867,25770,7.2448583624369425
7307773,2,632,17761,3.558358200551771
54876339,2,72,1949,3.6942021549512574
1113882,2,80,5569,1.4365236128568863
40954,2,208,5260,3.954372623574144
1237325,2,577,18099,3.188021437648489
4001234,2,153,4689,3.262955854126679
1775449,2,1269,25367,5.002562384199945
6573245,2,712,10170,7.000983284169125
408663,2,172,2456,7.0032573289902285
3125926,2,4267,108079,3.948038009233986
41947327,2,183,3804,4.8107255520504735
1300442,2,1169,55618,2.1018375346110973
2905754,2,134,10085,1.3287059990084285
1832531,2,274,7116,3.850477796514896
2705,2,257,4659,5.516205194247693
372563,2,50,3071,1.62813415825464
16499,2,362,3214,11.263223397635345
2114772,2,2086,23593,8.841605560971475
46898060,2,142,1473,9.640190088255261
6876264,2,170,4111,4.1352468985648265
6876265,2,39,1928,2.0228215767634854
50491257,2,164,3477,4.716709807305148
42329914,2,158,4055,3.896424167694205
403860,2,139,6522,2.131248083409997
52644455,2,47,3028,1.5521796565389696
575142,2,1199,13355,8.977910894795956
478724,2,473,3522,13.429869392390687
3237312,2,2181,84516,2.580576458895357
47455310,2,20,687,2.911208151382824
2421914,2,641,14598,4.391012467461295
2421893,2,240,4979,4.820245029122313
6602940,2,171,4954,3.4517561566410984
381600,2,219,5900,3.711864406779661
2643400,2,457,10659,4.287456609438033
3316094,2,1761,33481,5.259699531077327
507263,2,170,4868,3.4921939194741167
1734580,2,1887,26754,7.0531509307019515
24665786,2,933,22214,4.2000540199873955
2668285,2,1689,19620,8.608562691131498
1743336,2,14054,154173,9.115733623915991
1104949,2,509,4906,10.375050958010599
785113,2,262,2422,10.817506193228736
1299178,2,7851,125908,6.235505289576516
813988,2,1415,21802,6.490230254105128
50007274,2,86,944,9.110169491525424
190388,2,308,3978,7.7425842131724485
44612538,2,7,112,6.25
12393400,2,67,501,13.373253493013973
3338224,2,642,12367,5.19123473760815
2337441,2,453,5996,7.555036691127419
2103634,2,7135,48039,14.852515664356044
56510320,2,31,581,5.335628227194492
55324937,2,287,7338,3.9111474516216953
2835954,2,211,7875,2.679365079365079
1794658,2,246,8177,3.0084383025559496
3207953,2,2480,43046,5.761278632160944
26586408,2,269,3837,7.010685431326557
3127921,2,1569,30786,5.096472422529722
2093215,2,419,10656,3.9320570570570568
81248,2,447,11584,3.8587707182320443
1346999,2,281,5679,4.9480542349005106
52475725,2,101,6453,1.5651634898496822
42269229,2,25,561,4.45632798573975
2954242,2,237,10827,2.1889720144084235
1612722,2,1421,22580,6.2931798051372905
53497419,2,88,3118,2.8223220012828736
953226,2,1350,11783,11.457184078757532
1686300,2,198,13053,1.516892668352103
6982485,2,244,9881,2.4693856897075195
519375,2,252,4166,6.048967834853577
192659,2,2460,20051,12.26871477731784
278178,2,1576,17932,8.788757528440776
170361,2,180,2393,7.521938988717092
1685458,2,398,6981,5.701188941412405
2118902,2,2126,16941,12.549436278850127
45323810,2,13,195,6.666666666666667
1158785,2,81,3054,2.6522593320235757
1939598,2,662,5558,11.910759265922993
851747,2,2758,26761,10.306042375098091
14325072,2,506,27791,1.820733330934475
967250,2,1074,9401,11.424316562067865
3172830,2,376,3779,9.949722148716592
282950,2,1064,42305,2.515069140763503
11366182,2,1902,14908,12.75825060370271
385370,2,1127,11620,9.698795180722891
1157551,2,3073,24203,12.69677312729827
58557,2,154,1406,10.953058321479373
2836113,2,375,4348,8.624655013799448
88830,2,885,8393,10.544501370189444
5260866,2,784,10085,7.773921665840357
819071,2,510,63810,0.7992477668077104
5137688,2,231,8825,2.6175637393767706
1698999,2,5601,51911,10.789620696962109
52107921,2,217,5335,4.0674789128397375
565440,2,823,8379,9.822174483828618
7403922,2,1733,14955,11.58809762621197
467637,2,619,19828,3.121847891870083
2627714,2,252,8692,2.8992176714219973
717119,2,2166,24624,8.796296296296296
17383259,2,292,2319,12.591634325140147
16181497,2,569,21848,2.6043573782497256
51752946,2,24,268,8.955223880597014
1576318,2,285,3131,9.10252315554136
2298572,2,2923,75793,3.856556674099191
59968,2,222,7882,2.8165440243593
1267673,2,2259,22994,9.824301991823955
3183163,2,805,9514,8.461215051503048
3287813,2,115,8108,1.418352244696596
2671306,2,459,5572,8.237616654702082
976843,2,265,3302,8.025439127801333
1098021,2,556,5688,9.774964838255977
2307189,2,4712,50284,9.370774003659216
19051480,2,3765,76837,4.899983081067714
48094802,2,316,3462,9.127671865973426
1374812,2,1863,19408,9.599134377576258
6432580,2,157,10348,1.517201391573251
425564,2,236,21677,1.0887115375743877
16696203,2,50,2447,2.043318348998774
15729967,2,538,34326,1.567325059721494
3125981,2,323,4221,7.652215114901682
1959820,2,1772,96522,1.8358508940966827
582290,2,530,11995,4.418507711546478
3356874,2,862,12993,6.634341568536904
50837187,2,37,2071,1.7865765330758085
6352548,2,338,4282,7.893507706679122
3873004,2,4009,35964,11.147258369480593
2772203,2,981,12651,7.754327721128765
10479953,2,1854,79820,2.3227261338010523
43111516,2,206,2234,9.221128021486123
1602074,2,5488,189234,2.900113087500132
7353876,2,191,1725,11.072463768115941
13897390,2,1343,13318,10.084096711217901
54007532,2,662,20224,3.273338607594937
6432656,2,371,2001,18.54072963518241
13167950,2,4192,23228,18.047184432581368
3437470,2,320,3560,8.98876404494382
139049,2,1284,15908,8.071410611013327
2798280,2,5357,45678,11.727746398703971
6813250,2,135,1491,9.054325955734406
40069583,2,285,2726,10.454878943506971
2212445,2,2105,19331,10.88924525373752
816372,2,5328,45419,11.730773464849513
203509,2,861,5926,14.529193385082687
1294338,2,1228,15869,7.7383578045245445
2884161,2,7464,206377,3.6166820915121356
2762468,2,602,5041,11.942074985122
2776383,2,325,3464,9.382217090069284
1836389,2,12389,105103,11.787484657907006
563679,2,674,2222,30.333033303330332
7627945,2,3232,17253,18.732973975540485
1030623,2,962,7875,12.215873015873017
3119231,2,4134,37365,11.063829787234042
1083237,2,62,718,8.635097493036211
17003601,2,1543,14379,10.730927046387093
1304282,2,1425,7674,18.569194683346364
997754,2,372,12466,2.984116797689716
2670,2,563,5706,9.866806869961446
1241552,2,666,25722,2.589223233030091
5149975,2,29,5016,0.5781499202551834
8081458,2,320,2596,12.326656394453005
12872162,2,1052,7907,13.304666750980143
40447706,2,310,12922,2.3990094412629626
376514,2,464,23596,1.9664349889811832
374972,2,164,10140,1.6173570019723866
53295266,2,468,4616,10.138648180242635
4880711,2,1036,9670,10.713547052740434
2056484,2,533,20997,2.5384578749345144
6895674,2,241,7980,3.020050125313283
1268508,2,1153,11808,9.764566395663957
26732095,2,3612,40182,8.989099596834404
2038476,2,133,5055,2.6310583580613254
1796970,2,543,5315,10.216368767638759
1205304,2,1659,56563,2.9330127468486467
835999,2,578,4381,13.193334855055925
6627894,2,1426,53998,2.64083854957591
2466169,2,248,1588,15.617128463476071
6678900,2,1832,7338,24.965930771327336
3394353,2,790,9102,8.679411118435508
7904929,2,720,10117,7.116734209745972
1179040,2,206,2400,8.583333333333334
18221291,2,313,2020,15.495049504950495
580854,2,771,10206,7.5543797766019996
6987450,2,77,2704,2.8476331360946747
12823575,2,61,3616,1.6869469026548671
2060095,2,3714,37428,9.923052260339853
1212277,2,608,19417,3.131276716279549
2506046,2,365,5011,7.2839752544402305
602382,2,98,1231,7.961007311129163
2695313,2,725,7834,9.254531529231555
1142652,2,183,10645,1.71911695631752
6188270,2,307,6122,5.014701078079059
4030673,2,1668,14441,11.550446644969185
15949671,2,57,2414,2.3612261806130905
15949665,2,77,6026,1.277796216395619
45654942,2,1117,12007,9.302906637794619
5799792,2,1665,8645,19.259687680740313
41394,2,713,22536,3.1638267660631882
824466,2,378,2946,12.830957230142568
3194786,2,1077,13447,8.009221387670113
1647701,2,300,10879,2.7576063976468426
4984643,2,616,18752,3.2849829351535837
1259287,2,629,9015,6.977260122018858
292054,2,603,4609,13.083098285962247
1189398,2,1881,18775,10.018641810918776
22829,2,436,15133,2.8811207295314873
1854517,2,5274,74517,7.077579612705826
4315321,2,127,1148,11.062717770034842
2410127,2,1935,25878,7.477393925341989
34270,2,694,5743,12.084276510534565
17329122,2,65,2305,2.8199566160520604
1459650,2,363,16028,2.264786623409034
1387258,2,579,5566,10.402443406395975
26419465,2,13,869,1.4959723820483315
2204766,2,107,4129,2.5914264955194963
13323925,2,161,5187,3.1039136302294197
923028,2,975,11591,8.411698731774653
1234312,2,1086,8633,12.579636279393029
6535481,2,217,3499,6.201771934838525
990233,2,516,22934,2.249934594924566
591409,2,727,7608,9.555730809674028
821853,2,443,4337,10.214433940511874
6819244,2,213,9171,2.3225384363755315
13820632,2,1661,6064,27.391160949868077
6258392,2,1142,36917,3.093425792995097
3227218,2,95,688,13.80813953488372
3034636,2,373,4023,9.271687795177728
1039648,2,1339,7731,17.319880998577155
14440156,2,598,5985,9.991645781119466
3378802,2,4453,29297,15.199508482097142
13930231,2,257,1902,13.512092534174553
15999476,2,36,1905,1.889763779527559
1416976,2,201,2976,6.754032258064516
2084812,2,544,4277,12.719195697919103
3494969,2,566,4463,12.682052431100157
751988,2,300,2866,10.4675505931612
954484,2,78,911,8.562019758507136
14665497,2,167,1327,12.584777694046723
1392773,2,79,3864,2.044513457556936
1229585,2,616,7182,8.57699805068226
74046,2,184,1732,10.623556581986143
924766,2,2199,17318,12.697771105208453
1115542,2,238,3250,7.323076923076923
3032855,2,169,5080,3.326771653543307
1814838,2,2189,18038,12.135491739660715
6642936,2,273,10498,2.600495332444275
2934614,2,226,2790,8.100358422939067
4911,2,950,10322,9.203642704902151
1379592,2,2664,27101,9.829895575809012
4733113,2,185,5800,3.189655172413793
2792,2,310,18400,1.684782608695652
2270807,2,1602,18585,8.619854721549638
18650,2,1224,15593,7.849676136728019
2534895,2,590,7229,8.161571448333103
1424366,2,166,4071,4.077622205846229
6591171,2,7,344,2.0348837209302326
10441968,2,424,20886,2.0300679881260173
3298883,2,11218,104979,10.685946713152154
32482,2,99,4505,2.1975582685904547
1246404,2,208,8137,2.55622465282045
13020932,2,35,1859,1.8827326519634213
324194,2,145,3420,4.239766081871345
870472,2,1389,6146,22.600065082980798
374973,2,484,5490,8.816029143897996
17329123,2,64,2243,2.8533214444939814
12426894,2,46,1459,3.1528444139821796
39999,2,1183,11119,10.639445993344724
187711,2,3301,18740,17.614727854855925
3787033,2,197,8796,2.239654388358345
16511713,2,1506,15656,9.61931527848748
3231480,2,671,4993,13.438814340076108
2960727,2,789,49724,1.5867589091786662
688860,2,130,5010,2.5948103792415167
3356743,2,2349,16511,14.226879050330082
924688,2,990,31278,3.165164013044312
25148026,2,680,6309,10.77825328895229
1082228,2,382,12150,3.1440329218106995
25701336,2,195,1602,12.172284644194757
202464,2,323,3516,9.186575654152445
1928161,2,1522,11173,13.622124765058624
1200321,2,228,14011,1.627292841338948
844184,2,1213,40747,2.9769062753086115
2967374,2,911,10641,8.561225448736021
3038817,2,657,10872,6.043046357615895
81401,2,1694,16480,10.279126213592232
54759820,2,500,12053,4.148344810420642
525587,2,34,1715,1.9825072886297375
18154368,2,326,16662,1.9565478333933504
1792411,2,246,2174,11.315547378104876
1387985,2,934,15059,6.202271067135932
4595372,2,220,15569,1.4130644228916436
1698960,2,204,14614,1.3959217188996853
4574398,2,115,5427,2.119034457342915
725380,2,3464,42394,8.170967589753268
280092,2,603,43533,1.385156088484598
6216413,2,254,2131,11.919286719849834
843533,2,460,4780,9.623430962343097
1779383,2,1610,46617,3.453675697706845
10912,2,100,3891,2.5700334104343354
343133,2,138,1615,8.544891640866874
14865137,2,937,6781,13.818020940864178
12462257,2,1034,15255,6.778105539167487
1393624,2,267,2271,11.756935270805812
4057187,2,1261,27137,4.646792202527914
1231880,2,2957,72168,4.097383882052987
2764239,2,2265,12366,18.3163512857836
3441557,2,121,1299,9.314857582755966
21599077,2,4191,43692,9.592145015105741
449499,2,636,41159,1.5452270463325153
29303,2,2056,54905,3.7446498497404606
2164522,2,1093,10494,10.415475509815133
6570102,2,169,11005,1.5356656065424807
16266538,2,914,27589,3.3129145674000506
1268509,2,859,9018,9.525393657130184
3805,2,4988,29215,17.07342118774602
535245,2,2584,103628,2.4935345659474275
16091023,2,2728,16756,16.280735259011696
1354553,2,761,7393,10.293520898146896
1770059,2,1632,13314,12.257773771969356
40578,2,313,9039,3.462772430578604
16384520,2,1767,16743,10.5536642178821
37584,2,743,4844,15.338563170933114
5089273,2,147,4622,3.1804413673734313
1178254,2,494,5740,8.606271777003483
3145862,2,1040,11343,9.168650268888301
68894,2,5093,72068,7.066936781928179
3342061,2,1178,9783,12.04129612593274
3102430,2,721,9878,7.2990483903624215
2802,2,199,13190,1.508718726307809
348441,2,265,2815,9.41385435168739
219261,2,195,7993,2.439634680345302
507560,2,121,6604,1.8322228952150212
3164888,2,3160,80428,3.928979957228826
2428950,2,185,6762,2.735876959479444
2937863,2,1279,13879,9.215361337272137
47482088,2,62,871,7.1182548794489096
3317593,2,973,8892,10.94242015294647
1692879,2,852,23394,3.6419594767889203
13105229,2,1435,11431,12.553582363747703
3295041,2,1318,63528,2.074675733534819
77956,2,63,849,7.420494699646643
6580929,2,311,1696,18.337264150943398
324444,2,330,10862,3.038114527711287
1024827,2,2028,53186,3.8130335050577218
2812184,2,365,17049,2.1408880286233796
1494234,2,1028,42506,2.4184820966451794
55259161,2,134,3889,3.445615839547442
3301398,2,4115,127990,3.215094929291351
604574,2,166,5020,3.3067729083665336
113746,2,1531,43828,3.4932006936205164
239391,2,112,2663,4.205782951558393
285262,2,203,4618,4.395842355998267
57612,2,4540,99994,4.540272416344981
2959456,2,1284,24254,5.293972128308733
3032006,2,342,7849,4.357242960886737
39678,2,1022,24676,4.141676122548224
55654520,2,19,461,4.121475054229935
418854,2,1207,35391,3.410471588822017
7295297,2,137,4485,3.0546265328874025
1001813,2,399,21410,1.8636151331153668
1203625,2,301,9768,3.0814905814905815
2883783,2,18630,429156,4.341078768559684
1033961,2,1005,23236,4.325185057669135
16882433,2,342,9524,3.590928181436371
31912,2,665,18232,3.6474330846862655
1969260,2,246,6994,3.517300543322848
1271370,2,936,18791,4.981107977223139
2588003,2,203,4657,4.359029418080309
1065641,2,196,6581,2.978270779516791
6609046,2,537,15175,3.5387149917627676
1294681,2,903,16603,5.438776124796724
972626,2,301,10669,2.8212578498453467
1167706,2,1412,35159,4.016041411871782
5359599,2,353,12630,2.7949326999208233
1174530,2,102,3627,2.8122415219189416
2721970,2,209,11425,1.8293216630196938
505863,2,134,2940,4.557823129251701
1835542,2,2509,56440,4.445428773919207
10490,2,250,7500,3.3333333333333335
7244169,2,265,6917,3.8311406679196183
2741369,2,663,19487,3.402268178785857
1035516,2,284,6931,4.097532823546386
859452,2,359,18186,1.9740459694270316
7878805,2,345,12087,2.854306279473815
1070686,2,1572,56900,2.7627416520210897
47307372,2,48,1037,4.628736740597879
24839,2,1287,30337,4.242344332003824
6544517,2,40,935,4.27807486631016
590167,2,531,30760,1.7262678803641092
1567538,2,969,30758,3.1503998959620265
390308,2,167,5612,2.9757662152530293
3100234,2,2808,87100,3.2238805970149254
6188274,2,261,4506,5.792276964047936
56563,2,582,10947,5.3165250753631135
496436,2,904,21709,4.164171541756875
1234238,2,615,27795,2.212628170534269
962014,2,150,3697,4.057343792263998
1060680,2,178,5722,3.1108004194337644
1068574,2,1226,36933,3.3195245444453474
54959976,2,85,2138,3.9756782039289056
1795311,2,2054,39042,5.261000973310794
3049974,2,461,16049,2.8724531123434485
2327623,2,2773,61761,4.489888440925503
613469,2,10585,271024,3.9055581793494305
688865,2,172,5013,3.4310791940953522
6179606,2,860,10473,8.211591712021388
3204998,2,4523,70920,6.377608573040044
1498113,2,5163,67348,7.6661519273029635
1090709,2,973,12577,7.7363441202194485
2234336,2,3604,50161,7.184864735551525
10980742,2,1131,18241,6.200317965023848
2998370,2,539,10674,5.049653363312723
373645,2,188,2862,6.568832983927324
6985333,2,497,8006,6.207844116912316
4032307,2,778,11819,6.5826212031474745
41342119,2,4097,51099,8.01776942797315
45332,2,1745,25036,6.9699632529158
9100833,2,279,4661,5.985839948508904
21430714,2,859,15103,5.687611732768324
892448,2,1648,29684,5.55181242420159
16927923,2,453,5973,7.584128578603718
695954,2,221,2505,8.822355289421157
2338528,2,1263,16696,7.564686152371826
2543266,2,2630,34682,7.583184360763509
21432436,2,416,4349,9.565417337318923
1807125,2,630,13894,4.534331366057291
79985,2,608,9475,6.41688654353562
2630133,2,1705,27790,6.1353004677941705
1176319,2,163,2950,5.52542372881356
3344773,2,1581,25558,6.185930041474294
2861842,2,1010,15271,6.613843232270317
3049282,2,410,8783,4.668108846635546
2475001,2,380,6442,5.8987891959018945
13451574,2,651,8777,7.417112908738749
62503,2,382,6528,5.85171568627451
6117193,2,132,1708,7.728337236533958
1254155,2,7206,108132,6.664077238930196
6724608,2,1275,18081,7.0516011282561815
3044222,2,519,11156,4.65220509143062
13675590,2,451,7256,6.215545755237045
49563,2,210,3265,6.431852986217458
2876659,2,355,3986,8.906171600602107
4037948,2,477,7128,6.691919191919192
1008826,2,903,13136,6.874238733252132
1128304,2,185,2689,6.87988099665303
10460849,2,15,184,8.152173913043478
1904439,2,577,8113,7.112042401084678
2239286,2,319,4779,6.675036618539442
40236336,2,79,1391,5.679367361610352
288738,2,6573,87273,7.531538963940737
10010357,2,192,3320,5.783132530120482
1144054,2,1027,13928,7.373635841470419
1322641,2,473,6261,7.554703721450247
2293955,2,214,3200,6.6875
522793,2,115,2122,5.419415645617342
4341875,2,425,5622,7.559587335467804
87868,2,91,1199,7.589658048373645
1043652,2,1337,25730,5.196268946754761
11259924,2,1140,16787,6.790969202358968
3132696,2,1072,13468,7.95960795960796
1818591,2,604,11205,5.390450691655511
1165554,2,8050,97742,8.235968161077121
950242,2,320,3596,8.898776418242491
3131771,2,768,13774,5.575722375490054
2221950,2,680,14082,4.8288595369975855
38750,2,586,8566,6.840999299556386
3242779,2,2572,33168,7.754462132175591
944262,2,2636,31704,8.314408276558163
815591,2,5585,82058,6.806161495527554
3141,2,376,3918,9.59673302705462
49589,2,353,3958,8.918645780697322
1308220,2,146,1618,9.023485784919654
284318,2,423,5789,7.3069614786664365
925083,2,265,4089,6.480802152115432
132303,2,522,6475,8.061776061776062
1279294,2,51,654,7.79816513761468
116061,2,1900,24715,7.687639085575561
13367518,2,545,8862,6.14985330625141
2933393,2,538,10575,5.087470449172577
340756,2,454,5715,7.94400699912511
838999,2,765,14058,5.441741357234315
3311862,2,3495,45025,7.7623542476402
1290335,2,1400,19858,7.050055393292376
2773283,2,325,8742,3.717684740334019
2934013,2,283,6587,4.296341278275391
1882717,2,1347,26073,5.1662639512138995
2191062,2,3720,65112,5.71323258385551
22786,2,1147,30226,3.7947462449546747
2309114,2,302,5199,5.8088093864204655
565019,2,245,7375,3.3220338983050843
3567627,2,379,10436,3.631659639708701
2494832,2,71,1622,4.37731196054254
44775,2,3424,77430,4.422058633604546
1872003,2,2811,52818,5.322049301374531
1987778,2,6158,123782,4.974875183790858
4809336,2,1350,29517,4.573635532066267
3821158,2,2064,42015,4.91253123884327
1098801,2,261,6013,4.340595376683852
15254937,2,1496,45322,3.3008252063015755
595377,2,59,1108,5.324909747292419
769132,2,1242,21489,5.779701242496161
2748,2,262,4167,6.287497000239981
838097,2,3293,71409,4.611463541010237
13003225,2,136,2106,6.457739791073125
232934,2,236,4686,5.036278275714896
2422982,2,619,14555,4.252834077636551
16833928,2,39,943,4.135737009544008
1544116,2,194,3433,5.651034080978736
490324,2,12515,299856,4.173670028280242
593458,2,101,3552,2.8434684684684686
6343965,2,369,8435,4.374629519857735
176454,2,307,5535,5.546522131887985
1040567,2,564,14109,3.997448437167765
2063986,2,1861,40531,4.591547210776936
891152,2,669,17488,3.82548032936871
3007313,2,518,10176,5.090408805031447
2465248,2,693,15042,4.607100119664938
22710,2,240,5667,4.235044997353097
56654039,2,674,12112,5.564729194187583
235647,2,432,9991,4.323891502352117
817492,2,216,4773,4.525455688246386
867141,2,270,5054,5.3423031262366445
6627040,2,1426,34377,4.148122291066702
66048,2,685,11458,5.978355733984989
13183776,2,142,2677,5.3044452745610755
347193,2,126,6886,1.8297995933778681
2536975,2,315,7821,4.027617951668585
1045053,2,601,13397,4.486078972904382
124755,2,149,5451,2.733443404879839
6763489,2,109,3761,2.898165381547461
2119206,2,780,17877,4.363148179224702
56947505,2,54,854,6.323185011709602
22852,2,1850,49842,3.71172906384174
2085667,2,783,14823,5.2823315118397085
2309,2,1229,35352,3.476465263634306
1325197,2,534,10516,5.077976416888551
9258803,2,174,4487,3.8778694004903054
2946564,2,2208,54195,4.0741765845557705
160962,2,2333,53907,4.327823844769696
592333,2,218,3787,5.756535516239768
3245408,2,2828,58372,4.844788597272665
1835674,2,2615,76537,3.416648157100487
2164503,2,948,23575,4.021208907741252
3246364,2,233,5099,4.569523435967837
16845778,2,5325,84032,6.336871667936024
2261682,2,123,3633,3.3856317093311312
6988913,2,326,8493,3.838455198398681
882031,2,535,11152,4.797345767575322
1107935,2,1915,52319,3.660238154398975
108557,2,913,14214,6.423244688335444
56398,2,229,3893,5.88235294117647
2789370,2,2968,60689,4.8905073407042465
1413831,2,664,16481,4.028881742612706
2644551,2,163,3711,4.392347076259768
1154594,2,976,15239,6.404619725703786
860,2,229,4674,4.899443731279418
1435094,2,661,18056,3.6608329641116524
3119175,2,1568,32229,4.865183530360855
4854716,2,1183,18147,6.518983854080564
679298,2,89,1428,6.23249299719888
86428,2,899,23013,3.9064876374223263
75443,2,1788,27838,6.422875206552195
353433,2,77,1425,5.4035087719298245
54329,2,132,3132,4.21455938697318
2252902,2,400,8558,4.673989249824725
13479034,2,271,4566,5.935173017958826
2842871,2,959,23908,4.01120963694161
1431237,2,132,4504,2.930728241563055
1768265,2,140,4412,3.1731640979147784
1935630,2,919,21745,4.226258910094274
3148586,2,2059,32120,6.410336239103362
589761,2,189,3057,6.182531894013739
3154548,2,6323,144619,4.372177929594313
62360,2,2751,61146,4.499067804925915
182874,2,25,446,5.605381165919283
3349824,2,2662,55816,4.769241794467536
3079132,2,4910,91438,5.369758743629563
6520850,2,1644,35535,4.626424651751794
1098834,2,561,13628,4.1165248018784855
3035972,2,1634,27681,5.902965933311658
265218,2,509,11382,4.471973291161483
964487,2,1847,24062,7.676003657218851
1167068,2,2889,51719,5.585954871517237
356797,2,404,6119,6.602386010786077
74194,2,156,5618,2.776788892844429
1470371,2,9262,180520,5.1307334367383115
2100943,2,969,20898,4.636807349985644
2530485,2,247,5414,4.562246028814186
6295253,2,1109,25074,4.422908191752413
2702382,2,1372,19850,6.91183879093199
50388100,2,175,2512,6.96656050955414
1074362,2,313,4993,6.268776286801522
538777,2,1026,14438,7.106247402687353
589967,2,210,5188,4.047802621434079
3346508,2,238,3513,6.77483632223171
5725966,2,2779,49247,5.642983328933742
9834775,2,110,1938,5.675954592363261
6982184,2,1511,32656,4.62702106810387
1180927,2,20565,369929,5.559174868691019
1574773,2,383,8792,4.356232939035487
1085107,2,136,2313,5.879809770860354
672101,2,212,4485,4.7268673355629875
10352,2,5513,84547,6.520633493796351
847810,2,119,1913,6.2205959226346055
1971553,2,1276,25645,4.975628777539481
5054480,2,128,2214,5.781391147244806
3267280,2,1695,39995,4.238029753719215
477658,2,64,1391,4.601006470165349
56199,2,153,2836,5.394922425952045
449577,2,487,9041,5.386572281827232
968512,2,2622,53263,4.922741865835571
2269930,2,409,8043,5.085167226159394
5946,2,411,11828,3.47480554616165
1470436,2,426,7562,5.6334303094419464
1110983,2,4160,93336,4.457015513842462
1180015,2,679,13377,5.075876504447932
18333180,2,1206,21700,5.557603686635945
